ACC,2017-06-14,1613.0,1619.0,1584.5,1597.900024,308239
ACC,2017-06-15,1595.0,1615.0,1586.599976,1612.099976,178088
ACC,2017-06-16,1610.0,1647.449951,1601.0,1638.599976,337111
ACC,2017-06-19,1644.0,1657.0,1633.0,1641.599976,188158
ACC,2017-06-20,1644.800049,1656.599976,1630.300049,1652.650024,200634
ACC,2017-06-21,1647.650024,1661.0,1638.050049,1657.699951,246110
ACC,2017-06-22,1660.0,1674.150024,1646.0,1651.0,575938
ACC,2017-06-23,1653.900024,1655.949951,1626.400024,1636.699951,171707
ACC,2017-06-27,1641.0,1643.0,1570.099976,1578.550049,357014
ACC,2017-06-28,1573.0,1591.900024,1541.25,1580.050049,693964
ACC,2017-06-29,1591.650024,1611.900024,1572.099976,1579.949951,473658
ACC,2017-06-30,1573.25,1579.0,1555.449951,1568.050049,271195
ACC,2017-07-03,1569.900024,1590.699951,1566.949951,1587.599976,441205
ACC,2017-07-04,1591.599976,1605.650024,1570.0,1580.650024,193433
ACC,2017-07-05,1581.199951,1599.0,1572.050049,1594.449951,339033
ACC,2017-07-06,1597.650024,1621.449951,1588.0,1611.650024,282561
ACC,2017-07-07,1610.800049,1627.849976,1604.0,1609.349976,637713
ACC,2017-07-10,1620.0,1635.0,1619.5,1628.099976,58974
ACC,2017-07-11,1632.900024,1656.900024,1626.199951,1650.800049,340155
ACC,2017-07-12,1700.0,1710.0,1635.0,1705.949951,715522
ACC,2017-07-13,1707.25,1721.349976,1690.0,1703.550049,436829
ACC,2017-07-14,1701.0,1769.650024,1698.800049,1755.099976,787831
ACC,2017-07-17,1761.0,1776.900024,1725.050049,1747.400024,1021434
ACC,2017-07-18,1800.0,1809.0,1747.0,1759.5,2131367
ACC,2017-07-19,1767.849976,1775.25,1725.099976,1734.599976,433169
ACC,2017-07-20,1742.949951,1758.199951,1705.199951,1712.0,472443
ACC,2017-07-21,1718.0,1725.050049,1695.449951,1708.599976,352413
ACC,2017-07-24,1715.0,1739.0,1708.099976,1724.849976,356863
ACC,2017-07-25,1747.5,1747.5,1712.599976,1726.099976,338103
ACC,2017-07-26,1725.0,1732.349976,1697.949951,1706.349976,387084
ACC,2017-07-27,1712.0,1744.400024,1707.599976,1732.0,913927
ACC,2017-07-28,1738.800049,1758.0,1726.0,1731.199951,483594
ACC,2017-07-31,1736.0,1759.0,1728.300049,1733.199951,315048
ACC,2017-08-01,1743.0,1752.0,1731.599976,1737.75,217585
ACC,2017-08-02,1725.0,1775.0,1712.5,1772.099976,750288
ACC,2017-08-03,1778.0,1817.800049,1758.0,1810.599976,891266
ACC,2017-08-04,1793.5,1837.0,1793.5,1813.349976,572886
ACC,2017-08-07,1818.0,1827.0,1795.050049,1817.349976,257138
ACC,2017-08-08,1817.349976,1837.550049,1792.5,1812.150024,384643
ACC,2017-08-09,1809.949951,1831.0,1793.400024,1819.5,299512
ACC,2017-08-10,1813.900024,1813.900024,1770.0,1776.699951,335802
ACC,2017-08-11,1764.900024,1793.449951,1748.0,1760.550049,401900
ACC,2017-08-14,1764.800049,1793.5,1751.0,1784.800049,582994
ACC,2017-08-16,1785.599976,1816.75,1772.400024,1811.199951,378840
ACC,2017-08-17,1814.0,1824.900024,1771.349976,1780.099976,360577
ACC,2017-08-18,1773.599976,1804.949951,1764.099976,1794.300049,274644
ACC,2017-08-21,1809.0,1813.0,1785.099976,1792.599976,326985
ACC,2017-08-22,1798.900024,1804.5,1772.099976,1789.300049,452387
ACC,2017-08-23,1787.0,1806.0,1782.400024,1801.900024,220709
ACC,2017-08-24,1794.0,1803.599976,1775.050049,1781.5,245230
ACC,2017-08-28,1784.400024,1831.900024,1781.949951,1815.699951,512719
ACC,2017-08-29,1800.0,1816.699951,1786.050049,1801.5,396845
ACC,2017-08-30,1819.0,1830.0,1806.099976,1811.199951,206085
ACC,2017-08-31,1814.0,1817.550049,1793.5,1800.25,351473
ACC,2017-09-01,1794.0,1826.0,1794.0,1818.050049,270976
ACC,2017-09-04,1823.699951,1823.699951,1765.400024,1771.099976,470091
ACC,2017-09-05,1772.400024,1810.550049,1758.449951,1804.949951,550555
ACC,2017-09-06,1799.0,1816.0,1792.599976,1807.099976,413793
ACC,2017-09-07,1806.800049,1812.949951,1782.5,1786.75,301684
ACC,2017-09-08,1793.400024,1803.199951,1781.25,1791.25,175185
ACC,2017-09-11,1803.349976,1810.0,1792.5,1797.550049,201484
ACC,2017-09-12,1797.550049,1857.599976,1797.0,1851.25,686528
ACC,2017-09-13,1848.0,1869.949951,1838.199951,1843.75,518764
ACC,2017-09-14,1841.0,1855.0,1827.0,1844.849976,220654
ACC,2017-09-15,1840.0,1840.0,1811.050049,1820.699951,322787
ACC,2017-09-18,1827.199951,1847.550049,1822.050049,1825.849976,199639
ACC,2017-09-19,1832.699951,1833.800049,1812.0,1817.199951,201939
ACC,2017-09-20,1823.0,1824.900024,1778.099976,1786.050049,417936
ACC,2017-09-21,1786.949951,1789.300049,1742.449951,1749.800049,581400
ACC,2017-09-22,1745.25,1746.0,1680.0,1688.300049,386853
ACC,2017-09-25,1688.0,1692.0,1625.099976,1632.650024,604055
ACC,2017-09-26,1628.0,1648.900024,1617.400024,1632.099976,984590
ACC,2017-09-27,1644.0,1663.650024,1580.0,1589.75,657782
ACC,2017-09-28,1596.0,1669.5,1590.050049,1645.849976,1985462
ACC,2017-09-29,1660.0,1679.0,1643.25,1656.900024,642879
ACC,2017-10-03,1670.099976,1676.0,1642.0,1647.150024,468889
ACC,2017-10-04,1650.0,1662.0,1633.599976,1651.050049,279015
ACC,2017-10-05,1653.800049,1707.449951,1652.099976,1700.150024,677150
ACC,2017-10-06,1704.949951,1748.199951,1704.599976,1739.599976,1083633
ACC,2017-10-09,1740.0,1759.800049,1721.699951,1728.150024,399398
ACC,2017-10-10,1726.0,1750.0,1726.0,1734.050049,307959
ACC,2017-10-11,1745.0,1749.0,1707.25,1715.449951,232277
ACC,2017-10-12,1719.199951,1747.0,1711.050049,1741.050049,250493
ACC,2017-10-13,1745.0,1774.0,1735.0,1770.050049,342499
ACC,2017-10-16,1776.0,1796.900024,1770.050049,1789.699951,407115
ACC,2017-10-17,1790.0,1818.0,1767.050049,1792.5,1224581
ACC,2017-10-18,1810.0,1810.050049,1777.800049,1783.75,493200
ACC,2017-10-19,1785.0,1786.949951,1752.75,1765.150024,65846
ACC,2017-10-23,1770.300049,1790.0,1744.900024,1781.0,318547
ACC,2017-10-24,1792.0,1806.099976,1773.699951,1777.699951,300472
ACC,2017-10-25,1785.050049,1813.949951,1785.0,1801.199951,395507
ACC,2017-10-26,1803.699951,1806.900024,1776.550049,1782.449951,369959
ACC,2017-10-27,1785.949951,1801.949951,1773.0,1783.150024,209531
ACC,2017-10-30,1795.0,1829.949951,1789.150024,1819.550049,342673
ACC,2017-10-31,1821.0,1837.0,1805.0,1809.5,230679
ACC,2017-11-01,1815.0,1834.900024,1815.0,1823.349976,242596
ACC,2017-11-02,1832.650024,1835.0,1796.349976,1799.400024,285996
ACC,2017-11-03,1805.099976,1817.449951,1795.0,1805.199951,175743
ACC,2017-11-06,1801.0,1814.349976,1792.0,1803.699951,150563
ACC,2017-11-07,1809.849976,1816.150024,1776.349976,1790.0,280958
ACC,2017-11-08,1798.900024,1808.349976,1775.300049,1787.800049,216455
ACC,2017-11-09,1787.0,1794.349976,1754.25,1760.599976,246612
ACC,2017-11-10,1754.849976,1775.050049,1745.0,1754.300049,326910
ACC,2017-11-13,1750.0,1772.849976,1740.449951,1756.75,252028
ACC,2017-11-14,1756.75,1779.0,1733.400024,1743.050049,507067
ACC,2017-11-15,1739.0,1783.650024,1730.0,1770.849976,287280
